Name,GEOID20,TAPERSONS,total_TAPERSONS
Beacon Hill,530330104023010,9,9636
Beacon Hill,530330104023011,22,9636
Beacon Hill,530330104023012,112,9636
Beacon Hill,530330104023013,103,9636
Beacon Hill,530330104023014,90,9636
Beacon Hill,530330104023015,73,9636
Beacon Hill,530330104023016,0,9636
Beacon Hill,530330104024000,27,9636
Beacon Hill,530330104024001,64,9636
Beacon Hill,530330104024002,53,9636
Beacon Hill,530330104024003,100,9636
Beacon Hill,530330104024004,102,9636
Beacon Hill,530330104024005,27,9636
Beacon Hill,530330104024006,61,9636
Beacon Hill,530330104024007,52,9636
Beacon Hill,530330104024008,56,9636
Beacon Hill,530330104024009,47,9636
Beacon Hill,530330104024010,11,9636
Beacon Hill,530330104024011,33,9636
Beacon Hill,530330104024012,49,9636
Beacon Hill,530330104024013,50,9636
Beacon Hill,530330104024014,56,9636
Beacon Hill,530330104024015,47,9636
Beacon Hill,530330104024016,54,9636
Beacon Hill,530330104024017,28,9636
Beacon Hill,530330104024018,55,9636
Beacon Hill,530330104024019,127,9636
Beacon Hill,530330104024020,61,9636
Beacon Hill,530330104024021,93,9636
Beacon Hill,530330104024022,59,9636
Beacon Hill,530330104024023,81,9636
Belltown,530330080021000,363,11959
Belltown,530330080021001,515,11959
Belltown,530330080021002,147,11959
Belltown,530330080021003,219,11959
Belltown,530330080021004,105,11959
Belltown,530330080022000,133,11959
Belltown,530330080022001,360,11959
Belltown,530330080022002,140,11959
Belltown,530330080022003,363,11959
Belltown,530330080022004,107,11959
Belltown,530330080022005,259,11959
Belltown,530330080022006,0,11959
Belltown,530330080022007,31,11959
Belltown,530330080022008,0,11959
Belltown,530330080022009,0,11959
Belltown,530330080023000,155,11959
Belltown,530330080023001,173,11959
Belltown,530330080023002,787,11959
Belltown,530330080023003,138,11959
Belltown,530330080023004,430,11959
Belltown,530330080031000,247,11959
Belltown,530330080031001,273,11959
Belltown,530330080031002,219,11959
Belltown,530330080031003,190,11959
Belltown,530330080031004,231,11959
Belltown,530330080031005,258,11959
Belltown,530330080032000,7,11959
Belltown,530330080032001,0,11959
Belltown,530330080032002,237,11959
Belltown,530330080032003,691,11959
Belltown,530330080032004,259,11959
Belltown,530330080032005,275,11959
Belltown,530330080033000,19,11959
Belltown,530330080033001,0,11959
Belltown,530330080033002,117,11959
Belltown,530330080033003,120,11959
Belltown,530330080033004,223,11959
Belltown,530330080033005,137,11959
Belltown,530330080033006,0,11959
Belltown,530330080033007,112,11959
Belltown,530330080033008,509,11959
