Name,GEOID20,TAPERSONS,total_TAPERSONS
North Queen Anne,530330059023017,39,12209
North Queen Anne,530330059023018,32,12209
North Queen Anne,530330059023019,66,12209
North Queen Anne,530330059023020,17,12209
North Queen Anne,530330059023021,63,12209
North Queen Anne,530330059023022,78,12209
North Queen Anne,530330059023023,32,12209
North Queen Anne,530330059023024,27,12209
North Queen Anne,530330059023025,33,12209
North Queen Anne,530330059023026,31,12209
North Queen Anne,530330059023027,37,12209
North Queen Anne,530330059023028,31,12209
North Queen Anne,530330059023029,36,12209
North Queen Anne,530330059023030,21,12209
North Queen Anne,530330059023031,40,12209
North Queen Anne,530330059023032,24,12209
North Queen Anne,530330059023033,28,12209
North Queen Anne,530330059023034,38,12209
North Queen Anne,530330060002006,0,12209
North Queen Anne,530330060002007,83,12209
North Queen Anne,530330060002008,40,12209
North Queen Anne,530330060002009,48,12209
North Queen Anne,530330060002010,61,12209
North Queen Anne,530330060002011,75,12209
North Queen Anne,530330060002012,36,12209
North Queen Anne,530330060002013,30,12209
North Queen Anne,530330060002014,53,12209
North Queen Anne,530330060002015,169,12209
North Queen Anne,530330060002016,33,12209
North Queen Anne,530330060002017,17,12209
North Queen Anne,530330060003000,59,12209
North Queen Anne,530330060003001,55,12209
North Queen Anne,530330060003002,18,12209
North Queen Anne,530330060003003,31,12209
North Queen Anne,530330060003004,155,12209
North Queen Anne,530330060003005,28,12209
North Queen Anne,530330060003006,31,12209
North Queen Anne,530330060003007,18,12209
North Queen Anne,530330060003008,26,12209
North Queen Anne,530330060003009,43,12209
North Queen Anne,530330060003010,96,12209
North Queen Anne,530330060003011,82,12209
North Queen Anne,530330060003012,68,12209
North Queen Anne,530330060003013,31,12209
North Queen Anne,530330060003014,31,12209
North Queen Anne,530330060003015,10,12209
North Queen Anne,530330060003016,42,12209
North Queen Anne,530330060003017,89,12209
North Queen Anne,530330060003018,47,12209
North Queen Anne,530330060003019,85,12209
North Queen Anne,530330060003020,41,12209
North Queen Anne,530330060003021,17,12209
North Queen Anne,530330060003022,35,12209
North Queen Anne,530330060003023,32,12209
North Queen Anne,530330060003024,44,12209
North Queen Anne,530330060003025,25,12209
North Queen Anne,530330060003026,87,12209
North Queen Anne,530330060003030,41,12209
North Queen Anne,530330060004001,0,12209
North Queen Anne,530330060004002,0,12209
North Queen Anne,530330060004003,0,12209
North Queen Anne,530330060004004,0,12209
North Queen Anne,530330060004005,0,12209
North Queen Anne,530330060004006,3,12209
North Queen Anne,530330060004007,0,12209
North Queen Anne,530330060004008,0,12209
North Queen Anne,530330060004009,72,12209
North Queen Anne,530330060004010,0,12209
North Queen Anne,530330060004011,36,12209
North Queen Anne,530330060004012,16,12209
North Queen Anne,530330060004013,115,12209
North Queen Anne,530330060004014,11,12209
