NAME,GEOID20,TAPERSONS,total_TAPERSONS,fraction
SEA 37-1615,530330102001040,44,432,0.10185185185185185
SEA 37-1615,530330102001041,45,432,0.10416666666666667
SEA 37-1615,530330102001042,17,432,0.03935185185185185
SEA 37-1615,530330102003000,51,432,0.11805555555555555
SEA 37-1615,530330102004011,19,432,0.04398148148148148
SEA 37-1615,530330102004012,51,432,0.11805555555555555
SEA 37-1615,530330102004030,37,432,0.08564814814814815
SEA 37-1615,530330102004031,23,432,0.05324074074074074
SEA 37-1616,530330102003001,61,493,0.12373225152129817
SEA 37-1616,530330102003002,46,493,0.09330628803245436
SEA 37-1616,530330102003003,40,493,0.08113590263691683
SEA 37-1616,530330102003005,64,493,0.12981744421906694
SEA 37-1616,530330102004013,46,493,0.09330628803245436
SEA 37-1616,530330102004014,43,493,0.0872210953346856
SEA 37-1616,530330102004015,33,493,0.06693711967545639
SEA 37-1616,530330102004022,29,493,0.058823529411764705
SEA 37-1616,530330102004026,28,493,0.056795131845841784
SEA 37-1616,530330102004027,19,493,0.038539553752535496
SEA 37-1616,530330102004028,29,493,0.058823529411764705
SEA 37-1616,530330102004029,55,493,0.11156186612576065
SEA 37-1617,530330103011012,285,516,0.5523255813953488
SEA 37-1617,530330103011014,13,516,0.025193798449612403
SEA 37-1617,530330103011015,83,516,0.16085271317829458
SEA 37-1617,530330103011016,67,516,0.1298449612403101
SEA 37-1617,530330103012000,16,516,0.031007751937984496
SEA 37-1617,530330103012001,52,516,0.10077519379844961
SEA 37-1618,530330102003004,62,646,0.09597523219814241
SEA 37-1618,530330102003009,71,646,0.10990712074303406
SEA 37-1618,530330103011017,49,646,0.07585139318885449
SEA 37-1618,530330103012002,67,646,0.10371517027863777
SEA 37-1618,530330103012005,26,646,0.04024767801857585
SEA 37-1618,530330103012006,62,646,0.09597523219814241
SEA 37-1618,530330103012007,48,646,0.07430340557275542
SEA 37-1618,530330103012008,100,646,0.15479876160990713
SEA 37-1618,530330103012011,83,646,0.12848297213622292
SEA 37-1618,530330103012015,78,646,0.12074303405572756
SEA 37-1619,530330103012003,80,865,0.09248554913294797
SEA 37-1619,530330103012004,76,865,0.08786127167630058
SEA 37-1619,530330103012009,88,865,0.10173410404624278
SEA 37-1619,530330103013000,93,865,0.10751445086705202
SEA 37-1619,530330103013001,58,865,0.06705202312138728
SEA 37-1619,530330103013002,59,865,0.06820809248554913
SEA 37-1619,530330103013007,39,865,0.04508670520231214
SEA 37-1619,530330103013008,55,865,0.06358381502890173
SEA 37-1619,530330103013009,40,865,0.046242774566473986
SEA 37-1619,530330103013010,50,865,0.057803468208092484
SEA 37-1619,530330103013011,48,865,0.055491329479768786
SEA 37-1619,530330103013012,77,865,0.08901734104046242
SEA 37-1619,530330103013014,48,865,0.055491329479768786
SEA 37-1619,530330103023012,54,865,0.06242774566473988
SEA 37-1620,530330104012019,25,875,0.02857142857142857
SEA 37-1620,530330104012020,65,875,0.07428571428571429
SEA 37-1620,530330104012023,15,875,0.017142857142857144
SEA 37-1620,530330104012024,39,875,0.044571428571428574
SEA 37-1620,530330104012025,66,875,0.07542857142857143
SEA 37-1620,530330104012026,72,875,0.08228571428571428
SEA 37-1620,530330104012027,97,875,0.11085714285714286
SEA 37-1620,530330104012028,81,875,0.09257142857142857
SEA 37-1620,530330104013000,15,875,0.017142857142857144
SEA 37-1620,530330104013001,323,875,0.36914285714285716
SEA 37-1620,530330104013002,61,875,0.06971428571428571
SEA 37-1620,530330104013015,16,875,0.018285714285714287
SEA 37-1621,530330104012018,201,654,0.3073394495412844
SEA 37-1621,530330104013003,66,654,0.10091743119266056
SEA 37-1621,530330104013004,136,654,0.20795107033639143
SEA 37-1621,530330104013005,32,654,0.04892966360856269
SEA 37-1621,530330104013007,24,654,0.03669724770642202
SEA 37-1621,530330104013008,65,654,0.09938837920489296
SEA 37-1621,530330104013009,82,654,0.12538226299694188
SEA 37-1621,530330104013016,48,654,0.07339449541284404
SEA 37-1622,530330104012011,85,1195,0.07112970711297072
SEA 37-1622,530330104012014,99,1195,0.08284518828451883
SEA 37-1622,530330104012015,81,1195,0.06778242677824267
SEA 37-1622,530330104012016,40,1195,0.03347280334728033
SEA 37-1622,530330104012017,185,1195,0.15481171548117154
SEA 37-1622,530330104013006,134,1195,0.11213389121338913
SEA 37-1622,530330104013010,18,1195,0.01506276150627615
SEA 37-1622,530330104013011,129,1195,0.10794979079497909
SEA 37-1622,530330104013012,231,1195,0.19330543933054392
SEA 37-1622,530330104013013,46,1195,0.038493723849372385
SEA 37-1622,530330104013014,147,1195,0.12301255230125523
SEA 37-1628,530330103012016,88,1173,0.07502131287297528
SEA 37-1628,530330103012017,53,1173,0.045183290707587385
SEA 37-1628,530330103012018,96,1173,0.08184143222506395
SEA 37-1628,530330103013003,36,1173,0.030690537084398978
SEA 37-1628,530330103013004,53,1173,0.045183290707587385
SEA 37-1628,530330103013005,52,1173,0.0443307757885763
SEA 37-1628,530330103013006,37,1173,0.03154305200341006
SEA 37-1628,530330103013013,637,1173,0.5430520034100597
SEA 37-1628,530330103022008,121,1173,0.10315430520034101
SEA 37-1629,530330102003008,38,899,0.042269187986651836
SEA 37-1629,530330102003010,98,899,0.10901001112347053
SEA 37-1629,530330102003011,126,899,0.14015572858731926
SEA 37-1629,530330102003012,392,899,0.4360400444938821
SEA 37-1629,530330103012012,53,899,0.058954393770856504
SEA 37-1629,530330103012013,169,899,0.18798665183537264
SEA 37-1629,530330103012014,23,899,0.025583982202447165
SEA 37-1630,530330102002011,45,411,0.10948905109489052
SEA 37-1630,530330102002020,90,411,0.21897810218978103
SEA 37-1630,530330102002021,40,411,0.09732360097323602
SEA 37-1630,530330102002022,66,411,0.16058394160583941
SEA 37-1630,530330102002027,122,411,0.29683698296836986
SEA 37-1630,530330102003013,48,411,0.11678832116788321
SEA 37-1631,530330102002002,68,398,0.1708542713567839
SEA 37-1631,530330102002012,69,398,0.17336683417085427
SEA 37-1631,530330102002013,38,398,0.09547738693467336
SEA 37-1631,530330102002016,61,398,0.15326633165829145
SEA 37-1631,530330102002017,38,398,0.09547738693467336
SEA 37-1631,530330102002018,42,398,0.10552763819095477
SEA 37-1631,530330102002019,46,398,0.11557788944723618
SEA 37-1631,530330102002026,36,398,0.09045226130653267
SEA 37-1632,530330111021001,13,410,0.03170731707317073
SEA 37-1632,530330111021002,123,410,0.3
SEA 37-1632,530330111021006,114,410,0.2780487804878049
SEA 37-1632,530330111021007,31,410,0.07560975609756097
SEA 37-1632,530330111021008,129,410,0.3146341463414634
SEA 37-1633,530330111021011,99,578,0.17128027681660898
SEA 37-1633,530330111021012,48,578,0.08304498269896193
SEA 37-1633,530330111021013,26,578,0.04498269896193772
SEA 37-1633,530330111021014,55,578,0.09515570934256055
SEA 37-1633,530330111022006,77,578,0.13321799307958476
SEA 37-1633,530330111022007,198,578,0.34256055363321797
SEA 37-1633,530330111022008,75,578,0.12975778546712802
SEA 37-1634,530330111014000,50,904,0.05530973451327434
SEA 37-1634,530330111014008,62,904,0.06858407079646017
SEA 37-1634,530330111014009,23,904,0.025442477876106196
SEA 37-1634,530330111022001,200,904,0.22123893805309736
SEA 37-1634,530330111022002,199,904,0.22013274336283187
SEA 37-1634,530330111022003,67,904,0.07411504424778761
SEA 37-1634,530330111022004,214,904,0.23672566371681417
SEA 37-1634,530330111022005,89,904,0.09845132743362832
SEA 37-1635,530330111011000,444,1252,0.3546325878594249
SEA 37-1635,530330111011001,76,1252,0.06070287539936102
SEA 37-1635,530330111011002,89,1252,0.07108626198083066
SEA 37-1635,530330111011004,93,1252,0.0742811501597444
SEA 37-1635,530330111011008,24,1252,0.019169329073482427
SEA 37-1635,530330111012000,81,1252,0.06469648562300319
SEA 37-1635,530330111012001,66,1252,0.052715654952076675
SEA 37-1635,530330111014022,59,1252,0.04712460063897764
SEA 37-1635,530330111014023,86,1252,0.06869009584664537
SEA 37-1635,530330111014024,36,1252,0.02875399361022364
SEA 37-1635,530330111014025,198,1252,0.15814696485623003
SEA 37-1636,530330111014001,49,709,0.0691114245416079
SEA 37-1636,530330111014002,77,709,0.10860366713681241
SEA 37-1636,530330111014003,40,709,0.056417489421720736
SEA 37-1636,530330111014005,45,709,0.06346967559943582
SEA 37-1636,530330111014006,44,709,0.06205923836389281
SEA 37-1636,530330111014007,67,709,0.09449929478138223
SEA 37-1636,530330111014010,54,709,0.076163610719323
SEA 37-1636,530330111014011,72,709,0.10155148095909731
SEA 37-1636,530330111014012,51,709,0.07193229901269393
SEA 37-1636,530330111014013,26,709,0.036671368124118475
SEA 37-1636,530330111014014,16,709,0.022566995768688293
SEA 37-1636,530330111014015,55,709,0.07757404795486601
SEA 37-1636,530330111014016,84,709,0.11847672778561354
SEA 37-1636,530330111014021,29,709,0.04090267983074753
SEA 37-1637,530330110012009,118,599,0.19699499165275458
SEA 37-1637,530330110012010,97,599,0.16193656093489148
SEA 37-1637,530330110012011,334,599,0.5575959933222037
SEA 37-1637,530330110012017,50,599,0.08347245409015025
SEA 37-1638,530330110022026,39,1456,0.026785714285714284
SEA 37-1638,530330110022028,70,1456,0.04807692307692308
SEA 37-1638,530330110022029,49,1456,0.03365384615384615
SEA 37-1638,530330110023000,64,1456,0.04395604395604396
SEA 37-1638,530330110023001,43,1456,0.029532967032967032
SEA 37-1638,530330110023002,31,1456,0.021291208791208792
SEA 37-1638,530330110023003,199,1456,0.13667582417582416
SEA 37-1638,530330110023004,129,1456,0.0885989010989011
SEA 37-1638,530330110023005,131,1456,0.08997252747252747
SEA 37-1638,530330110023006,40,1456,0.027472527472527472
SEA 37-1638,530330110023007,55,1456,0.03777472527472527
SEA 37-1638,530330110023008,68,1456,0.046703296703296704
SEA 37-1638,530330110023009,133,1456,0.09134615384615384
SEA 37-1638,530330110023010,109,1456,0.07486263736263736
SEA 37-1638,530330110023011,84,1456,0.057692307692307696
SEA 37-1638,530330110023012,36,1456,0.024725274725274724
SEA 37-1638,530330110023013,58,1456,0.03983516483516483
SEA 37-1638,530330110023014,35,1456,0.02403846153846154
SEA 37-1638,530330110023025,23,1456,0.015796703296703296
SEA 37-1638,530330110023026,60,1456,0.04120879120879121
SEA 37-1640,530330110013006,106,727,0.14580467675378267
SEA 37-1640,530330110013008,209,727,0.2874828060522696
SEA 37-1640,530330110013010,106,727,0.14580467675378267
SEA 37-1640,530330110023015,104,727,0.14305364511691884
SEA 37-1640,530330110023016,30,727,0.04126547455295736
SEA 37-1640,530330110023017,81,727,0.11141678129298486
SEA 37-1640,530330110023021,27,727,0.037138927097661624
SEA 37-1640,530330110023022,16,727,0.02200825309491059
SEA 37-1640,530330110023023,48,727,0.06602475928473177
SEA 37-1643,530330117001000,155,1195,0.1297071129707113
SEA 37-1643,530330117001002,310,1195,0.2594142259414226
SEA 37-1643,530330117001004,101,1195,0.08451882845188284
SEA 37-1643,530330117001005,64,1195,0.05355648535564853
SEA 37-1643,530330117001006,15,1195,0.012552301255230125
SEA 37-1643,530330117001008,144,1195,0.1205020920502092
SEA 37-1643,530330117001009,96,1195,0.0803347280334728
SEA 37-1643,530330117001010,40,1195,0.03347280334728033
SEA 37-1643,530330117001024,107,1195,0.0895397489539749
SEA 37-1643,530330117003008,163,1195,0.13640167364016736
SEA 37-1646,530330110011001,53,1443,0.036729036729036726
SEA 37-1646,530330110011003,138,1443,0.09563409563409564
SEA 37-1646,530330110011004,33,1443,0.02286902286902287
SEA 37-1646,530330110011005,146,1443,0.10117810117810118
SEA 37-1646,530330110011006,141,1443,0.09771309771309772
SEA 37-1646,530330110011007,98,1443,0.06791406791406791
SEA 37-1646,530330110011008,147,1443,0.10187110187110188
SEA 37-1646,530330110011013,96,1443,0.06652806652806653
SEA 37-1646,530330110011014,57,1443,0.0395010395010395
SEA 37-1646,530330110011015,201,1443,0.1392931392931393
SEA 37-1646,530330110011016,134,1443,0.09286209286209286
SEA 37-1646,530330110012016,87,1443,0.060291060291060294
SEA 37-1646,530330110013005,112,1443,0.07761607761607761
SEA 37-1647,530330111021015,210,893,0.23516237402015677
SEA 37-1647,530330111024006,469,893,0.5251959686450168
SEA 37-1647,530330111024007,214,893,0.23964165733482642
SEA 37-1648,530330111011003,86,1533,0.056099151989562945
SEA 37-1648,530330111011009,84,1533,0.0547945205479452
SEA 37-1648,530330111013000,143,1533,0.09328114807566862
SEA 37-1648,530330111013001,77,1533,0.0502283105022831
SEA 37-1648,530330111013002,70,1533,0.045662100456621
SEA 37-1648,530330111013003,45,1533,0.029354207436399216
SEA 37-1648,530330111013004,123,1533,0.08023483365949119
SEA 37-1648,530330111013005,129,1533,0.08414872798434442
SEA 37-1648,530330111023000,178,1533,0.11611219830397912
SEA 37-1648,530330111024000,40,1533,0.02609262883235486
SEA 37-1648,530330111024001,94,1533,0.06131767775603392
SEA 37-1648,530330111024002,207,1533,0.1350293542074364
SEA 37-1648,530330111024003,99,1533,0.06457925636007827
SEA 37-1648,530330111024004,77,1533,0.0502283105022831
SEA 37-1648,530330111024005,81,1533,0.05283757338551859
SEA 37-1650,530330111021004,111,342,0.32456140350877194
SEA 37-1650,530330111021005,135,342,0.39473684210526316
SEA 37-1650,530330111021017,96,342,0.2807017543859649
SEA 37-1651,530330118012000,31,1577,0.019657577679137603
SEA 37-1651,530330118012001,85,1577,0.053899809765377296
SEA 37-1651,530330118012002,118,1577,0.07482561826252378
SEA 37-1651,530330118012003,150,1577,0.09511731135066583
SEA 37-1651,530330118012004,417,1577,0.264426125554851
SEA 37-1651,530330118012005,73,1577,0.046290424857324035
SEA 37-1651,530330118012006,82,1577,0.05199746353836398
SEA 37-1651,530330118012007,194,1577,0.12301838934686113
SEA 37-1651,530330118012008,22,1577,0.013950538998097653
SEA 37-1651,530330118013003,17,1577,0.01077996195307546
SEA 37-1651,530330118013004,76,1577,0.04819277108433735
SEA 37-1651,530330118013005,72,1577,0.045656309448319596
SEA 37-1651,530330118013006,46,1577,0.029169308814204185
SEA 37-1651,530330118013007,75,1577,0.04755865567533291
SEA 37-1651,530330118013008,47,1577,0.029803424223208624
SEA 37-1651,530330118013009,72,1577,0.045656309448319596
SEA 37-1652,530330102002023,47,384,0.12239583333333333
SEA 37-1652,530330102002024,14,384,0.036458333333333336
SEA 37-1652,530330102002025,54,384,0.140625
SEA 37-1652,530330111021009,66,384,0.171875
SEA 37-1652,530330111021010,114,384,0.296875
SEA 37-1652,530330111022000,89,384,0.23177083333333334
SEA 37-1823,530330081022005,50,576,0.08680555555555555
SEA 37-1823,530330081022030,17,576,0.029513888888888888
SEA 37-1823,530330081022031,150,576,0.2604166666666667
SEA 37-1823,530330081022037,359,576,0.6232638888888888
SEA 37-1824,530330077001000,70,490,0.14285714285714285
SEA 37-1824,530330077001001,23,490,0.04693877551020408
SEA 37-1824,530330077001003,24,490,0.04897959183673469
SEA 37-1824,530330077001005,46,490,0.09387755102040816
SEA 37-1824,530330077001006,19,490,0.03877551020408163
SEA 37-1824,530330077001007,46,490,0.09387755102040816
SEA 37-1824,530330077001008,40,490,0.08163265306122448
SEA 37-1824,530330077001009,47,490,0.09591836734693877
SEA 37-1824,530330077001012,23,490,0.04693877551020408
SEA 37-1824,530330077001013,34,490,0.06938775510204082
SEA 37-1824,530330077002012,35,490,0.07142857142857142
SEA 37-1824,530330077002013,83,490,0.16938775510204082
SEA 37-1825,530330091001012,74,1656,0.04468599033816425
SEA 37-1825,530330091001014,49,1656,0.029589371980676328
SEA 37-1825,530330091001015,68,1656,0.04106280193236715
SEA 37-1825,530330091001016,200,1656,0.12077294685990338
SEA 37-1825,530330091002003,138,1656,0.08333333333333333
SEA 37-1825,530330091002004,318,1656,0.19202898550724637
SEA 37-1825,530330091002005,110,1656,0.06642512077294686
SEA 37-1825,530330091002006,131,1656,0.07910628019323672
SEA 37-1825,530330091002007,143,1656,0.08635265700483091
SEA 37-1825,530330091002008,126,1656,0.07608695652173914
SEA 37-1825,530330091002009,255,1656,0.1539855072463768
SEA 37-1825,530330091002011,44,1656,0.026570048309178744
SEA 37-1827,530330090001002,43,1311,0.03279938977879481
SEA 37-1827,530330090001003,23,1311,0.017543859649122806
SEA 37-1827,530330090001006,114,1311,0.08695652173913043
SEA 37-1827,530330090001007,30,1311,0.02288329519450801
SEA 37-1827,530330090001008,218,1311,0.16628527841342486
SEA 37-1827,530330090001009,135,1311,0.10297482837528604
SEA 37-1827,530330090001010,32,1311,0.02440884820747521
SEA 37-1827,530330090001011,47,1311,0.03585049580472922
SEA 37-1827,530330090001012,50,1311,0.03813882532418002
SEA 37-1827,530330090002002,242,1311,0.18459191456903126
SEA 37-1827,530330090002003,377,1311,0.28756674294431733
SEA 37-1831,530330089002002,66,557,0.118491921005386
SEA 37-1831,530330089002006,36,557,0.06463195691202872
SEA 37-1831,530330089002007,20,557,0.03590664272890485
SEA 37-1831,530330089003000,37,557,0.06642728904847396
SEA 37-1831,530330089003001,42,557,0.07540394973070018
SEA 37-1831,530330089003014,35,557,0.06283662477558348
SEA 37-1831,530330089003015,49,557,0.08797127468581688
SEA 37-1831,530330089003016,36,557,0.06463195691202872
SEA 37-1831,530330089003017,27,557,0.04847396768402154
SEA 37-1831,530330089003018,57,557,0.10233393177737882
SEA 37-1831,530330089003020,18,557,0.03231597845601436
SEA 37-1831,530330089003021,31,557,0.05565529622980251
SEA 37-1831,530330089003030,103,557,0.18491921005385997
SEA 37-1833,530330090002001,77,1234,0.06239870340356564
SEA 37-1833,530330090002005,233,1234,0.18881685575364668
SEA 37-1833,530330090002006,183,1234,0.14829821717990274
SEA 37-1833,530330090003000,119,1234,0.09643435980551053
SEA 37-1833,530330090003001,62,1234,0.050243111831442464
SEA 37-1833,530330090003003,145,1234,0.11750405186385737
SEA 37-1833,530330090003004,366,1234,0.2965964343598055
SEA 37-1833,530330090003005,49,1234,0.03970826580226904
SEA 37-1834,530330093001000,16,675,0.023703703703703703
SEA 37-1834,530330093001031,228,675,0.3377777777777778
SEA 37-1834,530330093001032,33,675,0.04888888888888889
SEA 37-1834,530330093001033,105,675,0.15555555555555556
SEA 37-1834,530330093001034,178,675,0.2637037037037037
SEA 37-1834,530330093001035,115,675,0.17037037037037037
SEA 37-1838,530330089004008,63,899,0.07007786429365963
SEA 37-1838,530330089004009,53,899,0.058954393770856504
SEA 37-1838,530330089004010,83,899,0.09232480533926585
SEA 37-1838,530330089004011,158,899,0.1757508342602892
SEA 37-1838,530330089004012,61,899,0.067853170189099
SEA 37-1838,530330089004013,75,899,0.08342602892102335
SEA 37-1838,530330089004014,78,899,0.0867630700778643
SEA 37-1838,530330089004015,108,899,0.12013348164627363
SEA 37-1838,530330089004016,101,899,0.11234705228031146
SEA 37-1838,530330095002004,9,899,0.010011123470522803
SEA 37-1838,530330095002005,50,899,0.05561735261401557
SEA 37-1838,530330095002006,60,899,0.06674082313681869
SEA 37-1839,530330090001024,118,886,0.13318284424379231
SEA 37-1839,530330090003009,139,886,0.15688487584650113
SEA 37-1839,530330090003010,58,886,0.0654627539503386
SEA 37-1839,530330090003011,62,886,0.06997742663656885
SEA 37-1839,530330090003012,67,886,0.07562076749435666
SEA 37-1839,530330094004005,9,886,0.010158013544018058
SEA 37-1839,530330094004007,23,886,0.025959367945823927
SEA 37-1839,530330094004008,174,886,0.1963882618510158
SEA 37-1839,530330094004014,57,886,0.06433408577878104
SEA 37-1839,530330094004015,90,886,0.10158013544018059
SEA 37-1839,530330094004016,89,886,0.10045146726862303
SEA 37-1840,530330094001005,259,1235,0.2097165991902834
SEA 37-1840,530330094001006,214,1235,0.17327935222672064
SEA 37-1840,530330094003004,160,1235,0.12955465587044535
SEA 37-1840,530330094003005,58,1235,0.04696356275303644
SEA 37-1840,530330094005004,159,1235,0.12874493927125505
SEA 37-1840,530330094005005,110,1235,0.08906882591093117
SEA 37-1840,530330094005006,8,1235,0.006477732793522267
SEA 37-1840,530330094005007,89,1235,0.07206477732793522
SEA 37-1840,530330094005008,178,1235,0.14412955465587043
SEA 37-1841,530330094005000,109,538,0.20260223048327136
SEA 37-1841,530330094005002,91,538,0.1691449814126394
SEA 37-1841,530330094005003,181,538,0.33643122676579923
SEA 37-1841,530330094005009,157,538,0.29182156133828996
SEA 37-1850,530330093001038,32,925,0.034594594594594595
SEA 37-1850,530330093001039,21,925,0.022702702702702703
SEA 37-1850,530330094003006,77,925,0.08324324324324324
SEA 37-1850,530330094003008,69,925,0.0745945945945946
SEA 37-1850,530330094003009,56,925,0.06054054054054054
SEA 37-1850,530330094003010,43,925,0.046486486486486484
SEA 37-1850,530330094003011,57,925,0.061621621621621624
SEA 37-1850,530330094003012,57,925,0.061621621621621624
SEA 37-1850,530330094003013,32,925,0.034594594594594595
SEA 37-1850,530330094003014,48,925,0.05189189189189189
SEA 37-1850,530330094003015,34,925,0.036756756756756756
SEA 37-1850,530330094003016,24,925,0.025945945945945945
SEA 37-1850,530330094003017,42,925,0.04540540540540541
SEA 37-1850,530330094003018,77,925,0.08324324324324324
SEA 37-1850,530330094003019,82,925,0.08864864864864865
SEA 37-1850,530330094003020,111,925,0.12
SEA 37-1850,530330094003021,63,925,0.0681081081081081
SEA 37-1853,530330094002000,133,762,0.17454068241469817
SEA 37-1853,530330094002003,66,762,0.08661417322834646
SEA 37-1853,530330094002004,34,762,0.04461942257217848
SEA 37-1853,530330094002005,74,762,0.09711286089238845
SEA 37-1853,530330094004012,106,762,0.13910761154855644
SEA 37-1853,530330094004020,47,762,0.06167979002624672
SEA 37-1853,530330094004021,43,762,0.05643044619422572
SEA 37-1853,530330094004025,141,762,0.18503937007874016
SEA 37-1853,530330094004026,70,762,0.09186351706036745
SEA 37-1853,530330094004027,48,762,0.06299212598425197
SEA 37-1854,530330095002017,72,886,0.08126410835214447
SEA 37-1854,530330095002018,97,886,0.10948081264108352
SEA 37-1854,530330095002019,67,886,0.07562076749435666
SEA 37-1854,530330095002020,69,886,0.07787810383747178
SEA 37-1854,530330095002021,61,886,0.06884875846501129
SEA 37-1854,530330095002022,40,886,0.045146726862302484
SEA 37-1854,530330095002025,42,886,0.04740406320541761
SEA 37-1854,530330095002026,93,886,0.10496613995485328
SEA 37-1854,530330095002042,190,886,0.2144469525959368
SEA 37-1854,530330095002043,17,886,0.019187358916478554
SEA 37-1854,530330095002044,45,886,0.050790067720090294
SEA 37-1854,530330095002046,11,886,0.012415349887133182
SEA 37-1854,530330095002047,55,886,0.062076749435665914
SEA 37-1854,530330095002053,10,886,0.011286681715575621
SEA 37-1854,530330095002054,17,886,0.019187358916478554
SEA 37-1864,530330085002005,438,1504,0.2912234042553192
SEA 37-1864,530330085002007,50,1504,0.03324468085106383
SEA 37-1864,530330085002009,198,1504,0.13164893617021275
SEA 37-1864,530330085002010,282,1504,0.1875
SEA 37-1864,530330085002013,123,1504,0.08178191489361702
SEA 37-1864,530330085003000,369,1504,0.24534574468085107
SEA 37-1864,530330085003001,44,1504,0.02925531914893617
SEA 37-1871,530330089002019,85,911,0.09330406147091108
SEA 37-1871,530330089002020,45,911,0.04939626783754116
SEA 37-1871,530330089002021,23,911,0.025246981339187707
SEA 37-1871,530330095001006,24,911,0.026344676180021953
SEA 37-1871,530330095001007,24,911,0.026344676180021953
SEA 37-1871,530330095001014,8,911,0.008781558726673985
SEA 37-1871,530330095001015,13,911,0.014270032930845226
SEA 37-1871,530330095001032,41,911,0.04500548847420417
SEA 37-1871,530330095001033,29,911,0.031833150384193196
SEA 37-1871,530330095001034,27,911,0.029637760702524697
SEA 37-1871,530330095001035,64,911,0.07025246981339188
SEA 37-1871,530330095002000,35,911,0.038419319429198684
SEA 37-1871,530330095002001,44,911,0.048298572996706916
SEA 37-1871,530330095002007,20,911,0.021953896816684963
SEA 37-1871,530330095002008,29,911,0.031833150384193196
SEA 37-1871,530330095002015,35,911,0.038419319429198684
SEA 37-1871,530330095002016,97,911,0.10647639956092206
SEA 37-1871,530330095002030,50,911,0.054884742041712405
SEA 37-1871,530330095002031,20,911,0.021953896816684963
SEA 37-1871,530330095002032,66,911,0.07244785949506037
SEA 37-1871,530330095002033,53,911,0.05817782656421515
SEA 37-1871,530330095002034,21,911,0.02305159165751921
SEA 37-1871,530330095002035,29,911,0.031833150384193196
SEA 37-1871,530330095002036,29,911,0.031833150384193196
SEA 37-1872,530330089001026,45,852,0.0528169014084507
SEA 37-1872,530330089001027,59,852,0.06924882629107981
SEA 37-1872,530330089001028,42,852,0.04929577464788732
SEA 37-1872,530330089001030,23,852,0.02699530516431925
SEA 37-1872,530330089002022,42,852,0.04929577464788732
SEA 37-1872,530330095001003,18,852,0.02112676056338028
SEA 37-1872,530330095001004,25,852,0.029342723004694836
SEA 37-1872,530330095001005,24,852,0.028169014084507043
SEA 37-1872,530330095001008,31,852,0.036384976525821594
SEA 37-1872,530330095001009,32,852,0.03755868544600939
SEA 37-1872,530330095001012,12,852,0.014084507042253521
SEA 37-1872,530330095001013,11,852,0.012910798122065728
SEA 37-1872,530330095001016,50,852,0.05868544600938967
SEA 37-1872,530330095001017,8,852,0.009389671361502348
SEA 37-1872,530330095001018,71,852,0.08333333333333333
SEA 37-1872,530330095001019,34,852,0.03990610328638498
SEA 37-1872,530330095001020,23,852,0.02699530516431925
SEA 37-1872,530330095001021,22,852,0.025821596244131457
SEA 37-1872,530330095001022,36,852,0.04225352112676056
SEA 37-1872,530330095001023,100,852,0.11737089201877934
SEA 37-1872,530330095001036,16,852,0.018779342723004695
SEA 37-1872,530330095001037,17,852,0.01995305164319249
SEA 37-1872,530330095001038,16,852,0.018779342723004695
SEA 37-1872,530330095001040,39,852,0.045774647887323945
SEA 37-1872,530330095001041,9,852,0.01056338028169014
SEA 37-1872,530330095001042,27,852,0.03169014084507042
SEA 37-1872,530330095001051,20,852,0.023474178403755867
SEA 37-1875,530330079012001,90,818,0.1100244498777506
SEA 37-1875,530330079012002,272,818,0.33251833740831294
SEA 37-1875,530330079012005,44,818,0.05378973105134474
SEA 37-1875,530330079021004,208,818,0.254278728606357
SEA 37-1875,530330079023001,88,818,0.10757946210268948
SEA 37-1875,530330079023002,116,818,0.14180929095354522
SEA 37-1876,530330079012006,126,1092,0.11538461538461539
SEA 37-1876,530330079012007,232,1092,0.21245421245421245
SEA 37-1876,530330079012008,179,1092,0.16391941391941392
SEA 37-1876,530330079012009,134,1092,0.1227106227106227
SEA 37-1876,530330079012010,116,1092,0.10622710622710622
SEA 37-1876,530330079012011,95,1092,0.08699633699633699
SEA 37-1876,530330087001005,76,1092,0.0695970695970696
SEA 37-1876,530330087001006,68,1092,0.06227106227106227
SEA 37-1876,530330087001007,66,1092,0.06043956043956044
SEA 37-1879,530330087001009,160,714,0.22408963585434175
SEA 37-1879,530330087001010,26,714,0.036414565826330535
SEA 37-1879,530330087001011,45,714,0.06302521008403361
SEA 37-1879,530330087001012,57,714,0.07983193277310924
SEA 37-1879,530330087001020,47,714,0.06582633053221289
SEA 37-1879,530330087002003,83,714,0.11624649859943978
SEA 37-1879,530330087003000,93,714,0.13025210084033614
SEA 37-1879,530330087003001,108,714,0.15126050420168066
SEA 37-1879,530330087003002,95,714,0.1330532212885154
SEA 37-1880,530330086001011,70,910,0.07692307692307693
SEA 37-1880,530330086001012,14,910,0.015384615384615385
SEA 37-1880,530330086002000,74,910,0.08131868131868132
SEA 37-1880,530330086002005,67,910,0.07362637362637363
SEA 37-1880,530330086002006,69,910,0.07582417582417582
SEA 37-1880,530330086002016,224,910,0.24615384615384617
SEA 37-1880,530330087001008,66,910,0.07252747252747253
SEA 37-1880,530330087003003,97,910,0.10659340659340659
SEA 37-1880,530330087003004,88,910,0.0967032967032967
SEA 37-1880,530330087003013,81,910,0.08901098901098901
SEA 37-1880,530330087003014,60,910,0.06593406593406594
SEA 37-1881,530330087002007,65,840,0.07738095238095238
SEA 37-1881,530330087002010,151,840,0.17976190476190476
